Epoch,V,BX_GSE,BY_GSM,BZ_GSM,N
2018-08-12 01:00:00,389.0,2.8,-3.8,2.1,8.7
2018-08-12 02:00:00,386.0,3.2,-3.1,2.2,8.2
2018-08-12 03:00:00,388.0,2.6,-3.1,0.8,8.7
2018-08-12 04:00:00,388.0,3.2,-2.6,0.9,9.9
2018-08-12 05:00:00,390.0,2.1,-0.0,2.6,10.1
2018-08-12 06:00:00,393.0,1.0,-1.0,1.5,9.4
2018-08-12 07:00:00,393.0,1.3,-1.4,0.7,9.9
2018-08-12 08:00:00,392.0,1.0,0.0,-0.7,9.2
2018-08-12 09:00:00,390.0,-1.1,1.7,-1.5,8.1
2018-08-12 10:00:00,390.0,-0.5,0.2,-2.2,9.1
2018-08-12 11:00:00,391.0,0.5,-3.0,-0.9,9.3
2018-08-12 12:00:00,394.0,1.8,-2.9,-0.5,10.9
2018-08-12 13:00:00,396.0,0.2,-2.2,2.3,15.7
2018-08-12 14:00:00,395.0,-0.8,-1.0,1.2,14.4
2018-08-12 15:00:00,390.0,0.4,2.5,-0.3,13.1
2018-08-12 16:00:00,386.0,-4.2,1.6,-2.3,10.5
2018-08-12 17:00:00,386.0,-1.9,1.2,-3.0,9.0
2018-08-12 18:00:00,391.0,1.1,2.8,-3.0,6.9
2018-08-12 19:00:00,401.0,-2.9,2.0,1.2,5.4
2018-08-12 20:00:00,399.0,-3.6,-1.3,0.7,4.7
2018-08-12 21:00:00,394.0,-1.9,-1.9,0.4,4.7
2018-08-12 22:00:00,387.0,-0.5,-1.8,0.6,5.2
2018-08-12 23:00:00,395.0,-0.8,-1.7,0.6,4.3
2018-08-13 00:00:00,398.0,-1.9,1.0,1.9,3.9
2018-08-13 01:00:00,392.0,-2.7,0.6,1.4,4.0
2018-08-13 02:00:00,390.0,-2.8,1.0,-0.0,3.8
2018-08-13 03:00:00,387.0,-2.3,0.4,-1.8,3.8
2018-08-13 04:00:00,390.0,-0.7,1.2,-2.2,3.4
2018-08-13 05:00:00,392.0,-0.5,1.1,-2.2,3.5
2018-08-13 06:00:00,399.0,0.1,0.6,-2.0,3.4
2018-08-13 07:00:00,399.0,-0.3,1.1,-2.4,3.3
2018-08-13 08:00:00,403.0,0.3,0.6,-3.2,3.3
2018-08-13 09:00:00,397.0,-1.1,1.5,-1.9,3.2
2018-08-13 10:00:00,404.0,-0.1,1.6,-2.7,3.2
2018-08-13 11:00:00,400.0,-2.2,2.1,-0.8,3.4
2018-08-13 12:00:00,403.0,-2.7,2.2,-0.1,3.8
2018-08-13 13:00:00,403.0,-2.9,2.1,0.3,3.5
2018-08-13 14:00:00,392.0,-2.1,1.6,1.0,4.2
2018-08-13 15:00:00,388.0,-1.6,0.7,2.0,4.8
2018-08-13 16:00:00,385.0,-1.6,0.9,1.5,4.5
2018-08-13 17:00:00,392.0,0.9,2.3,0.1,4.3
2018-08-13 18:00:00,389.0,1.7,0.5,0.7,4.2
2018-08-13 19:00:00,381.0,0.3,1.7,0.1,4.1
2018-08-13 20:00:00,373.0,-1.5,0.6,-0.6,4.0
2018-08-13 21:00:00,373.0,-1.7,-0.4,-1.2,4.1
2018-08-13 22:00:00,368.0,-1.4,1.3,-1.2,5.4
2018-08-13 23:00:00,360.0,-1.0,1.5,-0.8,5.8
2018-08-14 00:00:00,353.0,-1.3,1.3,-0.9,5.6
2018-08-14 01:00:00,350.0,-1.7,0.2,-0.9,6.3
2018-08-14 02:00:00,349.0,-2.4,-0.4,-1.0,6.4
2018-08-14 03:00:00,346.0,-2.6,-0.4,-1.4,6.3
2018-08-14 04:00:00,341.0,-2.9,-0.0,-1.1,6.2
2018-08-14 05:00:00,337.0,-3.0,-0.3,-0.8,6.6
2018-08-14 06:00:00,333.0,-3.0,-0.5,-0.1,6.9
2018-08-14 07:00:00,335.0,-3.3,-0.5,-0.3,5.7
2018-08-14 08:00:00,335.0,-3.6,-0.3,-0.4,5.2
2018-08-14 09:00:00,334.0,-3.4,-0.4,-0.1,5.5
2018-08-14 10:00:00,332.0,-3.2,-0.6,0.1,6.1
2018-08-14 11:00:00,329.0,-2.8,-0.3,0.4,6.3
2018-08-14 12:00:00,333.0,-2.4,-0.2,0.3,7.5
2018-08-14 13:00:00,330.0,-2.6,-0.9,-1.7,6.3
2018-08-14 14:00:00,329.0,-3.7,-0.6,-0.2,6.0
2018-08-14 15:00:00,323.0,-3.5,-0.4,0.8,6.0
2018-08-14 16:00:00,323.0,-3.2,-0.9,1.4,6.6
2018-08-14 17:00:00,319.0,-2.6,-1.4,0.6,7.4
2018-08-14 18:00:00,321.0,-2.2,-1.2,0.8,8.0
2018-08-14 19:00:00,319.0,-1.1,-1.1,1.6,9.0
2018-08-14 20:00:00,317.0,-0.8,-0.9,1.4,10.0
2018-08-14 21:00:00,319.0,-2.2,-0.3,-0.0,10.4
2018-08-14 22:00:00,322.0,-4.1,1.4,-1.0,12.1
2018-08-14 23:00:00,334.0,-2.5,-0.2,-0.9,17.2
2018-08-15 00:00:00,339.0,0.5,-3.0,-0.4,22.3
2018-08-15 01:00:00,339.0,-0.6,0.1,2.0,22.9
2018-08-15 02:00:00,338.0,-2.9,4.8,1.1,16.9
2018-08-15 03:00:00,340.0,-3.3,5.0,1.6,14.9
2018-08-15 04:00:00,342.0,-3.6,5.3,0.2,14.2
2018-08-15 05:00:00,344.0,-3.3,3.3,-4.7,14.5
2018-08-15 06:00:00,356.0,-3.6,4.0,-4.2,15.8
2018-08-15 07:00:00,358.0,-3.9,3.6,-4.2,15.6
2018-08-15 08:00:00,379.0,-5.1,5.7,1.5,11.5
2018-08-15 09:00:00,417.0,-4.5,3.7,1.2,11.3
2018-08-15 10:00:00,428.0,-3.6,1.5,-5.5,11.2
2018-08-15 11:00:00,431.0,1.4,-1.9,-8.0,10.2
2018-08-15 12:00:00,441.0,2.5,-5.8,-4.6,9.7
2018-08-15 13:00:00,448.0,-1.0,-2.2,-4.1,10.0
2018-08-15 14:00:00,455.0,-3.9,5.4,0.0,8.4
2018-08-15 15:00:00,471.0,0.1,4.3,3.4,7.8
2018-08-15 16:00:00,466.0,-5.5,4.5,-3.6,7.8
2018-08-15 17:00:00,462.0,-4.6,2.2,-4.5,9.5
2018-08-15 18:00:00,457.0,-4.6,2.8,0.3,9.6
2018-08-15 19:00:00,457.0,-4.8,3.2,0.9,8.6
2018-08-15 20:00:00,463.0,-4.5,3.8,-4.3,8.0
2018-08-15 21:00:00,472.0,-4.9,6.4,-2.5,6.9
2018-08-15 22:00:00,471.0,-5.7,6.3,-1.5,6.4
2018-08-15 23:00:00,475.0,-5.8,6.7,0.2,5.9
2018-08-16 00:00:00,496.0,-2.8,6.6,-1.9,6.3
2018-08-16 01:00:00,505.0,-2.2,4.3,-3.5,5.2
2018-08-16 02:00:00,498.0,-4.0,3.8,-2.7,4.7
2018-08-16 03:00:00,492.0,-5.1,3.3,-2.1,4.9
2018-08-16 04:00:00,471.0,-1.3,5.4,-0.9,5.3
2018-08-16 05:00:00,478.0,-1.8,4.6,-0.0,5.4
2018-08-16 06:00:00,471.0,-0.7,0.0,4.7,5.3
2018-08-16 07:00:00,476.0,1.2,-3.5,5.8,5.4
2018-08-16 08:00:00,462.0,0.2,-1.1,2.1,7.3
2018-08-16 09:00:00,457.0,2.7,1.3,1.1,8.8
2018-08-16 10:00:00,449.0,-6.0,0.2,-0.9,8.9
2018-08-16 11:00:00,453.0,-6.2,-2.7,-5.8,7.3
2018-08-16 12:00:00,450.0,-1.5,1.4,-1.1,7.5
2018-08-16 13:00:00,454.0,-0.9,0.9,0.8,6.4
2018-08-16 14:00:00,447.0,-3.6,0.6,-0.9,7.6
2018-08-16 15:00:00,434.0,-4.6,3.4,-1.4,7.1
2018-08-16 16:00:00,441.0,-2.5,5.4,-1.4,6.1
2018-08-16 17:00:00,428.0,-3.2,5.3,-1.9,5.7
2018-08-16 18:00:00,423.0,-3.3,3.4,-2.8,5.2
2018-08-16 19:00:00,439.0,-2.0,4.9,-2.4,5.8
2018-08-16 20:00:00,445.0,-1.8,4.6,-1.1,6.4
2018-08-16 21:00:00,447.0,-3.1,4.6,1.5,6.3
2018-08-16 22:00:00,446.0,-3.6,2.7,0.9,6.2
2018-08-16 23:00:00,455.0,-2.7,3.6,1.7,6.4
2018-08-17 00:00:00,458.0,-2.4,4.6,-0.0,6.6
2018-08-17 01:00:00,437.0,-4.1,4.0,-3.0,4.8
2018-08-17 02:00:00,469.0,0.6,3.6,-5.3,5.5
2018-08-17 03:00:00,471.0,-0.3,2.6,-4.6,6.2
2018-08-17 04:00:00,467.0,-2.8,4.1,0.0,6.5
2018-08-17 05:00:00,481.0,0.8,1.7,-4.2,5.7
2018-08-17 06:00:00,463.0,-3.8,2.5,-0.8,4.7
2018-08-17 07:00:00,467.0,-4.2,3.4,0.5,4.1
2018-08-17 08:00:00,469.0,-4.2,3.0,-1.1,3.9
2018-08-17 09:00:00,455.0,-4.7,0.8,0.5,2.7
2018-08-17 10:00:00,457.0,-4.6,0.8,1.3,3.0
2018-08-17 11:00:00,464.0,-3.2,-0.2,2.1,3.4
2018-08-17 12:00:00,476.0,-2.7,-0.6,2.1,3.7
2018-08-17 13:00:00,475.0,-3.5,-0.6,2.1,3.6
2018-08-17 14:00:00,483.0,-4.3,0.6,2.5,3.5
2018-08-17 15:00:00,477.0,-4.1,0.0,2.4,3.1
2018-08-17 16:00:00,487.0,-4.7,0.2,1.9,2.0
2018-08-17 17:00:00,516.0,-3.2,1.5,-3.2,2.3
2018-08-17 18:00:00,515.0,-4.4,0.7,-0.3,2.4
2018-08-17 19:00:00,522.0,-3.4,0.3,-1.6,2.8
2018-08-17 20:00:00,523.0,-2.6,3.1,-1.9,2.9
2018-08-17 21:00:00,543.0,-0.4,3.3,-2.5,2.7
2018-08-17 22:00:00,531.0,-1.6,2.5,-2.6,2.7
2018-08-17 23:00:00,530.0,-3.0,2.4,-0.3,2.7
2018-08-18 00:00:00,522.0,-4.4,1.8,0.7,2.3
2018-08-18 01:00:00,521.0,-4.3,1.3,2.3,2.9
2018-08-18 02:00:00,524.0,-3.7,1.1,2.9,3.7
2018-08-18 03:00:00,525.0,-3.2,2.1,1.9,4.3
2018-08-18 04:00:00,529.0,-0.5,1.3,-1.4,5.8
2018-08-18 05:00:00,529.0,0.0,3.5,-2.5,5.4
2018-08-18 06:00:00,532.0,0.2,-0.5,-0.7,6.0
2018-08-18 07:00:00,534.0,1.6,3.5,-2.6,5.6
2018-08-18 08:00:00,522.0,0.5,3.0,-1.2,5.0
2018-08-18 09:00:00,517.0,-1.1,1.1,3.0,4.6
2018-08-18 10:00:00,515.0,-1.9,-0.4,0.7,4.8
2018-08-18 11:00:00,511.0,-4.3,-0.5,1.4,4.3
2018-08-18 12:00:00,505.0,-4.1,0.6,-0.6,4.1
2018-08-18 13:00:00,490.0,-2.8,2.1,-0.4,4.2
2018-08-18 14:00:00,495.0,-0.8,1.3,-2.3,3.9
2018-08-18 15:00:00,506.0,1.6,0.4,-3.6,3.9
2018-08-18 16:00:00,488.0,-2.3,3.3,-1.2,2.7
2018-08-18 17:00:00,484.0,-2.6,2.9,2.0,2.6
2018-08-18 18:00:00,477.0,-2.2,0.9,3.4,3.1
2018-08-18 19:00:00,473.0,-2.6,3.3,1.3,2.9
2018-08-18 20:00:00,474.0,-1.6,3.7,0.8,3.0
2018-08-18 21:00:00,472.0,-0.9,3.4,-1.0,2.7
2018-08-18 22:00:00,465.0,-1.1,2.6,-1.5,2.6
2018-08-18 23:00:00,457.0,-2.5,1.1,-1.0,2.6
2018-08-19 00:00:00,466.0,-0.4,2.0,-0.8,2.6
2018-08-19 01:00:00,449.0,-2.6,0.2,-1.4,2.6
2018-08-19 02:00:00,452.0,-1.7,2.1,-0.5,2.7
2018-08-19 03:00:00,456.0,-0.8,2.1,-1.8,2.7
2018-08-19 04:00:00,450.0,-1.6,1.3,-2.4,2.8
2018-08-19 05:00:00,445.0,-1.9,1.1,-2.1,2.8
2018-08-19 06:00:00,437.0,-2.6,0.9,-1.7,3.3
2018-08-19 07:00:00,433.0,-3.3,1.2,-0.5,3.8
2018-08-19 08:00:00,429.0,-3.7,-0.9,-1.7,4.1
2018-08-19 09:00:00,426.0,-4.1,-0.0,-0.0,4.4
2018-08-19 10:00:00,416.0,-4.0,0.9,-0.4,4.6
2018-08-19 11:00:00,415.0,-3.6,1.0,0.6,5.0
2018-08-19 12:00:00,413.0,-3.5,1.2,0.6,5.4
2018-08-19 13:00:00,425.0,-1.1,0.8,-0.3,8.5
2018-08-19 14:00:00,412.0,3.8,-1.9,1.8,9.6
2018-08-19 15:00:00,414.0,3.2,-3.7,-1.1,10.5
2018-08-19 16:00:00,415.0,2.8,-4.0,-1.3,10.7
2018-08-19 17:00:00,422.0,2.7,-3.5,-1.1,16.7
2018-08-19 18:00:00,434.0,7.7,-0.1,5.2,17.0
2018-08-19 19:00:00,447.0,7.6,1.9,5.2,10.2
2018-08-19 20:00:00,462.0,4.1,2.9,3.3,10.8
2018-08-19 21:00:00,483.0,-2.2,5.4,0.5,11.8
2018-08-19 22:00:00,488.0,-5.5,3.0,-0.7,9.4
2018-08-19 23:00:00,500.0,-8.4,3.0,-2.0,7.2
2018-08-20 00:00:00,506.0,6.6,-7.6,-1.3,4.1
2018-08-20 01:00:00,487.0,7.5,-9.2,-1.9,3.6
2018-08-20 02:00:00,471.0,4.9,-9.5,-2.6,8.0
2018-08-20 03:00:00,526.0,5.6,-6.8,0.9,7.7
2018-08-20 04:00:00,582.0,8.0,-1.2,6.9,5.5
2018-08-20 05:00:00,588.0,7.2,-5.3,4.6,5.3
2018-08-20 06:00:00,618.0,1.9,-6.1,3.8,6.2
2018-08-20 07:00:00,568.0,6.2,-4.9,5.6,6.0
2018-08-20 08:00:00,579.0,7.3,-4.7,5.9,5.3
2018-08-20 09:00:00,618.0,4.1,-3.1,2.8,3.2
2018-08-20 10:00:00,635.0,4.3,-0.1,0.5,3.6
2018-08-20 11:00:00,635.0,3.7,-0.0,1.4,3.4
2018-08-20 12:00:00,639.0,3.1,-1.3,1.3,2.6
2018-08-20 13:00:00,632.0,3.5,-1.4,-0.5,2.0
2018-08-20 14:00:00,637.0,3.4,0.5,-1.5,2.4
2018-08-20 15:00:00,637.0,2.7,1.3,-2.4,2.3
2018-08-20 16:00:00,628.0,2.8,-0.0,-1.5,1.9
2018-08-20 17:00:00,633.0,1.2,-0.4,-1.7,1.5
2018-08-20 18:00:00,645.0,0.0,-0.4,-3.2,1.8
2018-08-20 19:00:00,638.0,1.0,-2.3,-1.2,1.8
2018-08-20 20:00:00,644.0,1.3,-0.4,-1.5,2.0
2018-08-20 21:00:00,656.0,0.7,-2.9,-1.4,2.0
2018-08-20 22:00:00,655.0,1.4,-2.5,0.2,2.1
2018-08-20 23:00:00,662.0,2.0,0.0,0.1,2.4
2018-08-21 00:00:00,659.0,1.5,-0.6,-0.5,2.2
2018-08-21 01:00:00,647.0,2.1,1.2,1.6,2.2
2018-08-21 02:00:00,634.0,1.8,-0.5,1.5,2.3
2018-08-21 03:00:00,625.0,-0.1,-2.5,0.8,2.1
2018-08-21 04:00:00,628.0,-0.6,-3.2,0.5,1.8
2018-08-21 05:00:00,619.0,0.2,-3.1,1.0,1.7
2018-08-21 06:00:00,609.0,3.1,-0.6,0.7,1.7
2018-08-21 07:00:00,612.0,1.2,-1.9,-0.2,1.9
2018-08-21 08:00:00,606.0,1.2,-2.1,-0.0,1.9
2018-08-21 09:00:00,601.0,1.1,-2.0,1.1,1.8
2018-08-21 10:00:00,589.0,2.0,-0.4,1.9,1.6
2018-08-21 11:00:00,584.0,2.1,-0.4,0.8,1.5
2018-08-21 12:00:00,581.0,1.8,-2.0,0.1,1.4
2018-08-21 13:00:00,577.0,1.1,-1.3,0.5,1.5
2018-08-21 14:00:00,575.0,1.9,0.8,0.2,1.6
2018-08-21 15:00:00,565.0,2.3,0.0,-0.9,1.6
2018-08-21 16:00:00,573.0,2.9,0.6,-0.2,1.8
2018-08-21 17:00:00,566.0,3.1,0.7,0.1,1.9
2018-08-21 18:00:00,547.0,3.9,1.2,0.7,2.0
2018-08-21 19:00:00,543.0,4.3,0.5,1.2,2.2
2018-08-21 20:00:00,527.0,4.6,0.9,1.0,2.1
2018-08-21 21:00:00,521.0,3.7,-0.3,1.3,3.1
2018-08-21 22:00:00,542.0,2.5,0.6,0.5,3.7
2018-08-21 23:00:00,538.0,-0.7,-0.6,0.6,3.6
2018-08-22 00:00:00,531.0,0.7,-1.1,-0.9,3.4
2018-08-22 01:00:00,523.0,0.8,-2.2,0.6,3.6
2018-08-22 02:00:00,516.0,0.0,-1.0,-2.6,3.8
2018-08-22 03:00:00,510.0,-0.1,-0.9,-1.5,3.5
2018-08-22 04:00:00,503.0,2.1,-1.1,0.1,3.4
2018-08-22 05:00:00,501.0,0.4,-2.3,-1.1,3.9
2018-08-22 06:00:00,497.0,0.4,-4.2,-0.6,4.7
2018-08-22 07:00:00,496.0,2.8,-2.2,2.5,4.0
2018-08-22 08:00:00,490.0,2.8,-2.3,0.9,3.7
2018-08-22 09:00:00,471.0,3.8,-0.6,1.2,3.0
2018-08-22 10:00:00,461.0,3.5,-0.9,0.7,2.7
2018-08-22 11:00:00,460.0,3.5,-0.7,0.8,2.6
2018-08-22 12:00:00,462.0,3.3,0.7,1.0,2.1
2018-08-22 13:00:00,472.0,-3.0,-1.4,-0.6,2.5
2018-08-22 14:00:00,458.0,-1.3,-1.3,-0.2,3.0
2018-08-22 15:00:00,466.0,-2.4,-3.6,-0.6,3.1
2018-08-22 16:00:00,463.0,-2.7,-3.6,0.6,3.4
2018-08-22 17:00:00,462.0,-2.8,-2.5,1.3,3.5
2018-08-22 18:00:00,456.0,-2.4,-2.8,0.9,3.5
2018-08-22 19:00:00,446.0,-1.6,-3.0,0.7,3.5
2018-08-22 20:00:00,447.0,-1.6,-2.7,1.1,3.5
2018-08-22 21:00:00,441.0,-0.7,-2.8,1.1,3.2
2018-08-22 22:00:00,438.0,-0.8,-3.0,0.2,2.9
2018-08-22 23:00:00,438.0,-1.1,-2.7,-1.6,2.6
2018-08-23 00:00:00,436.0,-1.6,-2.2,-0.3,2.5
2018-08-23 01:00:00,419.0,1.0,-1.3,-2.0,2.5
2018-08-23 02:00:00,419.0,1.7,-0.2,-1.2,2.9
2018-08-23 03:00:00,408.0,-0.4,-1.2,-0.2,4.1
2018-08-23 04:00:00,404.0,-0.5,-0.2,-1.2,4.1
2018-08-23 05:00:00,401.0,-0.8,-1.2,-1.3,3.8
2018-08-23 06:00:00,399.0,-1.0,0.1,-1.8,4.0
2018-08-23 07:00:00,395.0,-1.6,-1.4,-1.3,4.3
2018-08-23 08:00:00,396.0,-2.1,-1.9,1.3,3.8
2018-08-23 09:00:00,397.0,-1.6,-1.1,0.7,4.3
2018-08-23 10:00:00,404.0,-2.5,-1.8,0.0,3.9
2018-08-23 11:00:00,403.0,-2.4,-1.6,-0.2,3.9
2018-08-23 12:00:00,404.0,-2.4,-0.5,-0.2,4.2
2018-08-23 13:00:00,401.0,-2.3,-0.7,-0.7,4.5
2018-08-23 14:00:00,399.0,-1.4,-1.3,-1.3,4.5
2018-08-23 15:00:00,391.0,0.0,-0.5,-1.9,4.4
2018-08-23 16:00:00,396.0,-2.8,-2.7,-0.8,3.3
2018-08-23 17:00:00,380.0,0.9,-2.5,1.0,4.9
2018-08-23 18:00:00,373.0,2.6,-0.8,1.7,5.0
2018-08-23 19:00:00,370.0,3.0,-0.0,0.7,4.7
2018-08-23 20:00:00,373.0,2.1,0.1,-0.6,4.7
2018-08-23 21:00:00,379.0,-2.4,-1.7,0.3,4.1
2018-08-23 22:00:00,374.0,-2.7,-1.4,1.1,3.9
2018-08-23 23:00:00,369.0,-0.3,-0.8,0.9,3.7
2018-08-24 00:00:00,360.0,0.8,-0.7,1.9,4.0
2018-08-24 01:00:00,356.0,0.3,-2.6,0.3,4.0
2018-08-24 02:00:00,358.0,0.7,-1.6,0.6,4.0
2018-08-24 03:00:00,359.0,0.9,-0.9,-1.1,4.1
2018-08-24 04:00:00,361.0,-0.4,-2.3,-0.7,4.3
2018-08-24 05:00:00,362.0,-0.3,-2.2,-1.9,4.6
2018-08-24 06:00:00,363.0,-0.3,-1.9,2.0,5.3
2018-08-24 07:00:00,384.0,-0.1,-3.7,0.5,8.8
2018-08-24 08:00:00,379.0,-0.9,-0.8,-1.6,10.1
2018-08-24 09:00:00,375.0,-1.1,-2.8,-0.9,10.7
2018-08-24 10:00:00,372.0,-1.1,-3.8,0.7,11.1
2018-08-24 11:00:00,368.0,1.5,-0.9,4.7,11.0
2018-08-24 12:00:00,368.0,-0.7,-2.0,-1.1,12.6
2018-08-24 13:00:00,365.0,-3.0,-5.1,-4.1,9.3
2018-08-24 14:00:00,364.0,-2.2,-6.9,-2.4,7.1
2018-08-24 15:00:00,360.0,-1.0,-7.2,-0.6,7.4
2018-08-24 16:00:00,358.0,1.2,-6.4,0.3,8.3
2018-08-24 17:00:00,351.0,1.7,-5.3,2.5,8.2
2018-08-24 18:00:00,351.0,1.0,-5.1,2.1,8.3
2018-08-24 19:00:00,348.0,0.5,-5.7,0.7,7.2
2018-08-24 20:00:00,343.0,0.4,-5.2,1.9,7.1
2018-08-24 21:00:00,337.0,2.0,-4.6,1.6,7.3
2018-08-24 22:00:00,334.0,2.8,-3.5,2.5,7.2
2018-08-24 23:00:00,328.0,3.6,-2.0,2.7,6.3
2018-08-25 00:00:00,331.0,2.3,-3.6,2.2,6.0
2018-08-25 01:00:00,335.0,2.2,-3.9,2.6,6.4
2018-08-25 02:00:00,337.0,3.0,-4.3,2.5,6.9
2018-08-25 03:00:00,375.0,2.3,-6.4,2.4,7.1
2018-08-25 04:00:00,379.0,4.6,-2.3,4.8,7.2
2018-08-25 05:00:00,382.0,5.4,0.1,5.5,7.0
2018-08-25 06:00:00,384.0,4.9,0.4,6.4,7.2
2018-08-25 07:00:00,397.0,3.2,-0.9,6.4,6.6
2018-08-25 08:00:00,426.0,-1.5,-2.1,4.2,14.4
2018-08-25 09:00:00,414.0,-1.7,0.3,8.2,10.6
2018-08-25 10:00:00,405.0,-1.5,1.3,7.3,12.7
2018-08-25 11:00:00,395.0,0.0,0.4,5.7,16.8
2018-08-25 12:00:00,401.0,2.9,-0.0,7.2,12.3
2018-08-25 13:00:00,409.0,3.8,0.7,6.8,17.2
2018-08-25 14:00:00,444.0,-3.2,-5.1,9.0,7.1
2018-08-25 15:00:00,439.0,-6.9,-8.9,5.4,7.0
2018-08-25 16:00:00,422.0,-9.5,-9.0,-0.3,5.7
2018-08-25 17:00:00,418.0,-9.7,-7.8,-3.9,6.1
2018-08-25 18:00:00,414.0,-9.5,-5.9,-7.5,6.0
2018-08-25 19:00:00,413.0,-10.2,-6.5,-6.9,6.2
2018-08-25 20:00:00,412.0,-9.9,-5.2,-8.7,6.9
2018-08-25 21:00:00,408.0,-11.2,-5.0,-8.7,6.2
2018-08-25 22:00:00,407.0,-10.2,-2.3,-11.0,8.5
2018-08-25 23:00:00,412.0,-10.5,0.4,-10.9,10.9
2018-08-26 00:00:00,407.0,-11.1,-0.9,-10.8,11.0
2018-08-26 01:00:00,410.0,-9.8,-0.6,-12.9,12.0
2018-08-26 02:00:00,401.0,-10.0,0.2,-13.7,11.8
2018-08-26 03:00:00,403.0,-7.9,2.5,-16.0,14.2
2018-08-26 04:00:00,401.0,-7.1,0.7,-15.9,20.0
2018-08-26 05:00:00,395.0,-3.2,2.3,-16.8,20.3
2018-08-26 06:00:00,386.0,-4.1,4.6,-16.2,20.8
2018-08-26 07:00:00,378.0,-6.9,4.4,-15.5,23.0
2018-08-26 08:00:00,377.0,-5.6,6.5,-14.2,23.2
2018-08-26 09:00:00,395.0,1.5,16.1,-6.7,16.7
2018-08-26 10:00:00,404.0,-1.2,13.0,-8.5,9.3
2018-08-26 11:00:00,416.0,-5.3,9.7,-13.1,6.8
2018-08-26 12:00:00,414.0,-6.7,11.8,-10.3,10.7
2018-08-26 13:00:00,424.0,-5.6,9.0,0.9,17.4
2018-08-26 14:00:00,449.0,-7.3,8.4,-3.1,14.1
2018-08-26 15:00:00,453.0,-3.7,7.7,-10.9,10.5
2018-08-26 16:00:00,451.0,-2.1,9.3,-10.7,9.7
2018-08-26 17:00:00,455.0,-4.0,13.1,-1.0,10.8
2018-08-26 18:00:00,467.0,-3.6,8.8,2.4,10.0
2018-08-26 19:00:00,503.0,-1.5,2.0,-6.9,6.6
2018-08-26 20:00:00,505.0,-3.2,1.0,-2.3,5.8
2018-08-26 21:00:00,504.0,-4.8,-0.7,-1.3,5.0
2018-08-26 22:00:00,522.0,-4.6,2.0,1.7,3.5
2018-08-26 23:00:00,537.0,-5.0,1.4,1.9,2.6
2018-08-27 00:00:00,530.0,-4.6,1.9,1.8,2.7
2018-08-27 01:00:00,541.0,-4.6,1.8,1.1,2.7
2018-08-27 02:00:00,521.0,-5.2,1.1,0.9,2.1
2018-08-27 03:00:00,529.0,-4.4,1.6,-1.5,2.2
2018-08-27 04:00:00,548.0,-3.9,2.0,-0.2,2.8
2018-08-27 05:00:00,556.0,-3.6,0.8,-0.4,3.0
2018-08-27 06:00:00,569.0,-1.9,0.7,-2.8,3.0
2018-08-27 07:00:00,573.0,-2.1,1.1,-2.2,3.0
2018-08-27 08:00:00,564.0,-2.6,1.8,-2.1,3.1
2018-08-27 09:00:00,550.0,-3.5,1.1,-0.7,2.9
2018-08-27 10:00:00,538.0,-4.5,0.8,-0.4,2.9
2018-08-27 11:00:00,538.0,-4.2,1.9,-1.6,2.7
2018-08-27 12:00:00,528.0,-4.0,2.4,-2.0,2.6
2018-08-27 13:00:00,550.0,1.6,0.8,-3.9,3.7
2018-08-27 14:00:00,550.0,-0.1,1.1,-5.5,4.0
2018-08-27 15:00:00,544.0,-2.0,2.6,-2.3,4.4
2018-08-27 16:00:00,552.0,-4.2,2.9,-0.0,3.7
2018-08-27 17:00:00,619.0,-0.2,1.9,-4.0,3.9
2018-08-27 18:00:00,616.0,-1.1,1.3,-3.5,3.4
2018-08-27 19:00:00,617.0,-1.5,1.8,0.2,3.3
2018-08-27 20:00:00,606.0,-2.4,2.1,-0.6,3.1
2018-08-27 21:00:00,603.0,-1.9,2.4,2.1,2.8
2018-08-27 22:00:00,587.0,-3.3,2.4,1.6,2.6
2018-08-27 23:00:00,582.0,-3.1,2.9,0.8,2.7
2018-08-28 00:00:00,573.0,-2.3,0.9,-1.2,3.4
2018-08-28 01:00:00,564.0,-5.4,-0.4,0.4,3.4
2018-08-28 02:00:00,562.0,-3.9,-1.3,-1.3,3.0
2018-08-28 03:00:00,560.0,-1.0,1.5,-0.2,3.1
2018-08-28 04:00:00,579.0,4.3,0.7,-1.0,2.9
2018-08-28 05:00:00,566.0,2.6,1.6,-0.9,2.9
2018-08-28 06:00:00,549.0,-1.6,0.6,0.1,2.9
2018-08-28 07:00:00,542.0,-2.4,-0.4,-0.8,3.1
2018-08-28 08:00:00,535.0,-0.5,0.8,-1.5,3.1
2018-08-28 09:00:00,520.0,-1.2,-0.7,-0.5,2.9
2018-08-28 10:00:00,528.0,0.2,1.1,-1.8,2.8
2018-08-28 11:00:00,537.0,1.7,-2.2,-2.1,2.4
2018-08-28 12:00:00,536.0,-1.1,-1.3,-3.2,2.4
2018-08-28 13:00:00,532.0,-4.0,0.3,-2.4,2.7
2018-08-28 14:00:00,512.0,-5.5,-0.7,0.5,2.9
2018-08-28 15:00:00,507.0,-5.7,-1.3,2.2,2.7
2018-08-28 16:00:00,505.0,-5.2,-2.3,2.7,2.8
2018-08-28 17:00:00,501.0,-5.3,-2.1,1.9,3.3
2018-08-28 18:00:00,502.0,-4.6,-1.5,3.3,3.2
